# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun May 31 13:20:01 2026
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum > 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_projobliq:   Projected Obliquity [deg]
# COLUMN pl_projobliqerr1: Projected Obliquity Upper Unc. [deg]
# COLUMN pl_projobliqerr2: Projected Obliquity Lower Unc. [deg]
# COLUMN pl_projobliqlim: Projected Obliquity Limit Flag
# COLUMN pl_trueobliq:   True Obliquity [deg]
# COLUMN pl_trueobliqerr1: True Obliquity Upper Unc. [deg]
# COLUMN pl_trueobliqerr2: True Obliquity Lower Unc. [deg]
# COLUMN pl_trueobliqlim: True Obliquity Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,3.74316673300,0.00000561400,-0.00000561400,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,,0,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6184.00,102.40,-156.59,0,1.428640,0.082299,-0.096570,0,1.183000,0.200031,-0.133289,0,0.1100,0.0700,-0.0700,0,[M/H],4.201210,0.079906,-0.101879,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2018-09-25,2018-08-16,2018-09-25
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,3.74317555600,,,0,0.0498148471,,,0,1.63800000,0.12200000,-0.12200000,0,0.14613282,0.01088413,-0.01088413,0,5.75695361,3.80363880,-3.80363880,0,0.01805098,0.01196759,-0.01196759,0,Msini,0.000000,,,0,,,,,,,,,0,,,,,,,,,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,,,,,,,,,,1.177000,0.032500,-0.032500,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2024-02-21,2024-01,2024-02-21
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,3.74316827000,0.00000468000,-0.00000468000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6184.00,102.40,-156.59,0,1.428640,0.082299,-0.096570,0,1.183000,0.200031,-0.133289,0,0.1100,0.0700,-0.0700,0,[M/H],4.201210,0.079906,-0.101879,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2016-07-26,2016-07,2016-07-28
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,3.74324500000,0.00003100000,-0.00003100000,0,0.0510000000,,,0,1.73000000,0.18000000,-0.18000000,0,0.15434053,0.01605855,-0.01605855,0,,,,,,,,,,0.000000,,,0,,,,0,1488.00,,,0,0,,,,,,,,,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6184.00,58.00,-58.00,0,1.520000,0.150000,-0.150000,0,1.278000,0.054000,-0.054000,0,,,,0,,4.181000,0.068000,-0.068000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2013-10-28,2014-01-08,2013-10-28
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,3.74312602250,0.00000712510,-0.00000712510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6184.00,102.40,-156.59,0,1.428640,0.082299,-0.096570,0,1.183000,0.200031,-0.133289,0,0.1100,0.0700,-0.0700,0,[M/H],4.201210,0.079906,-0.101879,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2019-04-16,2019-03,2019-04-18
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.74317555600,0.00000909600,-0.00000909600,0,,,,,1.58000000,0.32000000,-0.20000000,0,0.14095816,0.02854849,-0.01784280,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6210.00,90.64,-70.38,0,1.320000,0.233000,-0.149000,0,1.180000,0.076000,-0.055000,0,0.0100,0.0790,-0.0840,0,[Fe/H],4.260000,0.098000,-0.115000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2016-05-06,2016-05,2016-05-10
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,3.74317555600,0.00000909600,-0.00000909600,0,0.0485000000,,,0,1.55000000,0.32000000,-0.24000000,0,0.13828198,0.02854854,-0.02141140,0,,,,,,,,,,0.000000,,,0,885.0200,494.5700,-301.9500,0,1391.00,,,0,0,,,,,,,,,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6098.00,101.00,-127.00,0,1.297000,0.270000,-0.199000,0,1.081000,0.103000,-0.075000,0,-0.0200,0.1200,-0.1600,0,[Fe/H],4.247000,0.130000,-0.137000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2014-11-18,2014-12-04,2014-11-18
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,1.55700000,0.09900000,-0.07200000,0,0.13890624,0.00883219,-0.00642341,0,,,,,,,,,,,,,,1053.1810,29.8760,-28.9670,0,,,,,0,,,,,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,6181.00,124.00,-124.00,0,1.383000,0.060000,-0.057000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2018-09-04,2018-10,2018-09-06
KOI-94 b,KOI-94,0,2,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,3.74317555600,0.00000909600,-0.00000909600,0,0.0485000000,,,0,1.55000000,0.32000000,-0.24000000,0,0.13828198,0.02854854,-0.02141140,0,,,,,,,,,,0.000000,,,0,885.0200,494.5700,-301.9500,0,1391.00,,,0,0,,,,,,,,,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6098.00,101.00,-127.00,0,1.297000,0.270000,-0.199000,0,1.081000,0.103000,-0.075000,0,-0.0200,0.1200,-0.1600,0,[Fe/H],4.247000,0.130000,-0.137000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2014-11-21,2014-12-18,2014-11-21
KOI-94 c,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.42367776500,0.00000716300,-0.00000716300,0,,,,,3.72000000,0.65000000,-0.41000000,0,0.33187617,0.05798912,-0.03657775,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6210.00,90.64,-70.38,0,1.320000,0.233000,-0.149000,0,1.180000,0.076000,-0.055000,0,0.0100,0.0790,-0.0840,0,[Fe/H],4.260000,0.098000,-0.115000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2016-05-06,2016-05,2016-05-10
KOI-94 c,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,10.42367777000,,,0,0.0986005466,,,0,3.86400000,0.09900000,-0.09900000,0,0.34472358,0.00883220,-0.00883220,0,6.20425926,5.58925472,-5.58925472,0,0.01952013,0.01758576,-0.01758576,0,Msini,0.000000,,,0,,,,,,,,,1,,,,,,,,,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,,,,,,,,,,1.177000,0.032500,-0.032500,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2024-02-21,2024-01,2024-02-21
KOI-94 c,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,10.42363688440,0.00000417330,-0.00000417330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6184.00,102.40,-156.59,0,1.428640,0.082299,-0.096570,0,1.183000,0.200031,-0.133289,0,0.1100,0.0700,-0.0700,0,[M/H],4.201210,0.079906,-0.101879,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2019-04-16,2019-03,2019-04-18
KOI-94 c,KOI-94,0,2,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,10.42370700000,0.00002600000,-0.00002600000,0,0.1010000000,,,0,4.22000000,0.42000000,-0.42000000,0,0.37648383,0.03746995,-0.03746995,0,,,,,,,,,,0.000000,,,0,,,,0,1058.00,,,0,1,,,,,,,,,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6184.00,58.00,-58.00,0,1.520000,0.150000,-0.150000,0,1.278000,0.054000,-0.054000,0,,,,0,,4.181000,0.068000,-0.068000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2013-10-28,2014-01-08,2013-10-28
KOI-94 c,KOI-94,0,2,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,10.42367743900,0.00000717300,-0.00000717300,0,0.0967000000,,,0,3.72000000,0.67000000,-0.56000000,0,0.33187674,0.05977350,-0.04995994,0,,,,,,,,,,0.000000,,,0,247.4800,124.1600,-83.6000,0,1012.00,,,0,1,,,,,,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6181.00,111.00,-135.00,0,1.331000,0.243000,-0.199000,0,1.106000,0.116000,-0.074000,0,-0.0200,0.1500,-0.1500,0,[Fe/H],4.234000,0.143000,-0.117000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2017-05-08,2017-08-31 00:00,2017-05-08
KOI-94 c,KOI-94,0,2,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,10.42367776500,0.00000716300,-0.00000716300,0,0.0960000000,,,0,3.66000000,0.76000000,-0.56000000,0,0.32652389,0.06780278,-0.04995994,0,,,,,,,,,,0.000000,,,0,225.8900,126.2300,-77.0700,0,989.00,,,0,1,,,,,,,,,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6098.00,101.00,-127.00,0,1.297000,0.270000,-0.199000,0,1.081000,0.103000,-0.075000,0,-0.0200,0.1200,-0.1600,0,[Fe/H],4.247000,0.130000,-0.137000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2014-11-18,2014-12-04,2014-11-18
KOI-94 c,KOI-94,0,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,10.42368297000,0.00000134000,-0.00000134000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6184.00,102.40,-156.59,0,1.428640,0.082299,-0.096570,0,1.183000,0.200031,-0.133289,0,0.1100,0.0700,-0.0700,0,[M/H],4.201210,0.079906,-0.101879,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.05200000,5.00000000,-4.89900000,12.3140000,0.0460000,-0.0460000,10.9260000,0.0190000,-0.0190000,12.1882000,0.0001540,-0.0001540,2016-07-26,2016-07,2016-07-28
